Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Season_Spring,Season_Summer,Season_Winter,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy
14.0,75,27.5,105.0,999.76,2,5.0,False,True,False,False,True,False
11.0,82,6.5,55.0,1010.42,0,3.0,True,False,False,False,True,False
44.0,36,0.0,50.0,1028.74,12,9.5,False,False,True,True,False,False
25.0,51,10.0,31.0,1019.42,3,5.5,True,False,False,False,False,True
33.0,54,8.0,39.0,1002.62,4,8.0,False,False,False,False,True,False
10.0,76,6.5,46.0,1016.95,3,7.5,False,False,False,False,True,False
-5.0,67,4.0,64.0,991.81,1,4.0,False,False,True,False,True,False
41.0,20,1.5,13.0,1028.27,5,9.0,False,False,True,False,False,False
66.0,81,10.0,97.0,1015.03,11,4.5,False,True,False,False,False,False
10.0,62,17.0,83.0,1013.09,3,3.0,False,True,False,False,False,True
22.0,69,1.0,19.0,1011.5,2,6.0,False,False,False,False,False,True
26.0,77,5.5,14.0,1010.16,1,8.5,False,False,True,False,False,True
21.0,78,9.5,99.0,1006.31,2,2.5,False,True,False,False,True,False
30.0,89,10.5,89.0,994.68,2,4.5,False,True,False,False,True,False
26.0,23,4.5,5.0,1023.02,6,7.0,False,True,False,False,False,False
37.0,66,9.5,90.0,998.62,8,3.5,False,True,False,False,True,False
-8.0,71,11.5,14.0,952.25,5,0.5,True,False,False,False,False,True
24.0,73,7.0,87.0,1006.09,0,2.0,False,False,True,False,True,False
27.0,59,6.0,0.0,1015.53,10,7.0,False,False,False,False,False,False
5.0,56,2.0,54.0,1132.46,6,2.5,False,False,False,True,False,False
25.0,32,0.0,1.0,1018.38,10,7.5,False,False,True,False,False,True
37.0,57,3.5,16.0,1010.9,5,9.5,False,False,False,False,False,False
32.0,60,6.0,18.0,1017.23,3,6.0,False,False,True,False,False,True
22.0,59,6.5,41.0,1015.79,1,8.5,True,False,False,False,True,False
18.0,67,13.5,48.0,1006.72,4,5.5,False,False,True,False,False,True
3.0,63,17.0,68.0,997.09,1,3.5,False,False,True,False,True,False
16.0,50,8.0,10.0,1013.81,3,5.0,True,False,False,False,True,False
41.0,62,5.5,18.0,1022.63,6,6.5,True,False,False,False,False,True
4.0,98,15.5,67.0,987.42,1,1.5,False,False,True,False,False,True
33.0,71,1.0,20.0,1004.68,1,7.5,False,False,False,False,True,False
35.0,57,4.0,5.0,1011.76,11,5.0,False,False,True,False,False,True
11.0,70,12.0,45.0,1001.01,2,8.0,True,False,False,False,False,True
24.0,48,3.5,14.0,1028.58,8,6.0,True,False,False,False,False,False
-2.0,95,11.0,56.0,990.33,0,1.0,False,False,True,False,False,True
37.0,63,3.5,17.0,1025.55,7,5.5,False,False,True,False,False,False
-9.0,76,7.0,69.0,989.39,1,3.0,False,False,True,False,True,False
27.0,48,1.0,18.0,1017.13,11,6.0,False,True,False,False,False,False
1.0,67,2.5,92.0,990.48,0,1.5,False,False,True,False,True,False
29.0,56,7.0,3.0,1010.5,11,5.0,True,False,False,False,False,False
37.0,26,10.0,5.0,1029.93,6,5.5,False,False,False,False,False,False
40.0,32,3.0,4.0,1010.25,7,7.5,True,False,False,False,False,False
30.0,80,17.5,54.0,991.7,3,4.5,False,False,True,False,True,False
21.0,87,9.0,65.0,1003.16,1,2.0,False,False,True,False,True,False
32.0,67,7.5,40.0,1016.54,2,5.5,False,False,True,False,True,False
30.0,77,5.5,28.0,1012.69,3,9.0,False,False,False,False,True,False
48.0,67,10.0,53.0,1144.28,9,17.0,False,False,True,False,False,True
4.0,81,9.5,80.0,984.34,1,1.5,False,False,True,False,False,True
13.0,107,6.5,90.0,1005.07,8,10.0,False,True,False,False,False,True
20.0,71,11.5,53.0,991.0,1,4.0,True,False,False,False,True,False
31.0,61,7.0,9.0,1021.2,9,8.5,True,False,False,False,False,False
34.0,61,1.5,48.0,1004.8,4,6.5,False,True,False,False,True,False
12.0,56,13.5,21.0,1002.46,1,5.5,True,False,False,False,False,True
61.0,104,7.5,85.0,1005.83,11,5.0,False,False,False,False,True,False
15.0,54,12.0,47.0,1005.36,3,7.5,True,False,False,False,False,True
22.0,69,8.0,66.0,1001.46,0,4.0,True,False,False,False,True,False
40.0,37,8.5,2.0,1025.95,11,5.5,True,False,False,False,False,False
29.0,39,12.0,53.0,873.32,13,6.5,False,False,True,True,False,False
-5.0,92,10.0,68.0,997.53,1,2.5,False,False,True,False,True,False
20.0,47,4.0,5.0,1014.91,10,5.0,False,False,True,False,False,True
43.0,41,9.5,13.0,1022.24,9,6.0,False,True,False,False,False,False
23.0,44,6.5,1.0,1028.61,7,5.0,False,False,True,False,False,False
10.0,60,14.5,78.0,1019.93,2,2.0,True,False,False,False,True,False
49.0,92,13.5,108.0,1018.17,11,4.5,True,False,False,False,True,False
61.0,93,21.5,108.0,1007.88,13,11.0,False,True,False,False,True,False
44.0,49,10.0,5.0,1010.38,10,10.0,True,False,False,False,False,True
38.0,88,23.5,78.0,1002.81,6,6.5,False,False,True,False,True,False
14.0,85,27.5,85.0,1005.2,2,5.0,False,False,True,False,True,False
20.0,72,8.0,43.0,1016.74,3,8.5,False,True,False,False,True,False
34.0,63,20.0,72.0,991.86,1,3.0,False,True,False,False,True,False
47.0,31,9.0,66.0,817.51,4,0.5,False,True,False,False,True,False
24.0,34,3.0,7.0,1022.8,11,8.0,False,True,False,False,False,False
25.0,21,1.5,19.0,1024.59,5,5.5,False,True,False,False,False,True
-9.0,49,1.5,58.0,1132.2,8,16.5,True,False,False,False,False,True
-1.0,91,2.0,91.0,999.65,1,3.0,False,False,True,False,False,True
1.0,96,4.0,54.0,992.56,0,4.5,False,False,True,False,True,False
24.0,47,3.0,19.0,1022.97,7,7.5,False,True,False,False,False,True
10.0,76,12.5,29.0,1011.93,3,8.0,False,False,False,False,True,False
32.0,64,6.0,86.0,1007.86,0,3.0,False,False,False,False,True,False
24.0,69,1.5,1.0,1011.39,9,5.5,True,False,False,False,False,False
-3.0,105,28.5,100.0,997.92,7,0.0,False,False,True,False,True,False
32.0,72,22.5,79.0,1002.95,9,7.5,False,False,True,False,False,True
17.0,28,11.0,61.0,836.11,7,9.5,False,True,False,False,True,False
0.0,79,5.0,68.0,980.79,1,2.0,False,False,True,False,True,False
24.0,62,6.5,60.0,996.6,2,1.5,False,False,True,False,False,True
-4.0,93,0.5,58.0,999.16,0,3.5,False,False,True,False,True,False
2.0,99,18.0,60.0,987.86,0,4.0,False,False,True,False,True,False
32.0,75,11.5,84.0,994.01,2,2.5,False,False,False,False,True,False
18.0,77,5.5,84.0,978.17,8,0.5,True,False,False,True,False,False
22.0,63,3.5,13.0,1024.74,5,7.0,False,False,True,False,False,False
-10.0,65,4.0,89.0,990.64,1,5.0,False,False,True,False,False,True
41.0,22,2.0,8.0,1014.62,7,5.5,True,False,False,False,False,True
17.0,63,12.5,39.0,1004.63,1,5.5,False,False,True,False,True,False
-13.0,48,7.5,34.0,1196.03,6,15.5,False,True,False,False,True,False
14.0,67,2.0,47.0,1017.43,3,5.5,False,False,False,False,False,True
36.0,72,8.0,65.0,1056.96,7,11.0,False,False,False,False,True,False
25.0,85,9.0,57.0,997.46,3,3.5,False,False,False,False,True,False
24.0,51,7.0,53.0,882.48,3,1.0,False,True,False,True,False,False
26.0,62,5.5,85.0,1015.43,3,3.0,False,False,False,False,True,False
-11.0,81,35.5,78.0,988.72,8,4.0,False,False,True,False,False,True
0.0,92,4.5,69.0,999.88,0,4.5,False,False,True,False,True,False
30.0,43,6.5,6.0,1025.72,7,7.0,True,False,False,False,False,False
-9.0,95,14.5,50.0,984.41,0,1.5,False,False,True,False,True,False
-7.0,84,13.0,92.0,982.7,1,2.0,False,False,True,False,True,False
11.0,62,9.5,20.0,1007.4,3,5.5,True,False,False,False,False,True
21.0,69,7.5,27.0,1015.58,1,6.5,False,False,False,False,True,False
23.0,47,7.0,14.0,1026.61,6,9.5,True,False,False,False,False,True
32.0,79,2.5,45.0,1009.02,2,5.0,True,False,False,False,True,False
15.0,76,37.5,73.0,1009.35,11,2.5,False,False,False,False,True,False
34.0,31,9.5,9.0,1024.74,10,5.5,True,False,False,False,False,False
-2.0,84,0.5,86.0,994.85,0,4.0,False,False,True,False,True,False
30.0,59,3.0,35.0,1007.39,3,7.0,False,False,True,False,True,False
31.0,83,9.5,87.0,1016.22,12,4.5,False,True,False,False,False,True
34.0,29,2.5,4.0,1029.35,7,7.0,False,False,True,False,False,False
31.0,69,5.5,73.0,1010.26,3,4.0,False,False,True,False,False,True
4.0,55,4.5,90.0,1171.78,0,10.0,True,False,False,False,False,True
31.0,94,25.0,92.0,1013.64,10,9.0,False,False,True,False,False,True
2.0,67,13.0,97.0,993.74,1,2.0,False,False,True,False,False,True
-2.0,27,8.0,21.0,878.92,13,15.5,False,False,True,True,False,False
4.0,58,14.5,46.0,809.82,7,16.0,False,False,False,False,True,False
19.0,73,3.0,109.0,1008.56,8,4.0,True,False,False,False,False,True
24.0,61,1.0,31.0,1017.69,1,6.0,False,True,False,False,False,True
32.0,70,17.0,63.0,996.92,0,4.0,True,False,False,False,True,False
44.0,105,15.5,92.0,1027.02,6,11.5,True,False,False,False,False,False
21.0,66,0.5,74.0,927.33,13,19.0,False,True,False,False,True,False
17.0,108,16.0,80.0,1028.75,8,2.5,True,False,False,False,False,True
43.0,30,4.0,3.0,1014.67,9,9.0,True,False,False,False,False,False
36.0,54,6.0,17.0,1010.34,5,8.0,True,False,False,False,False,False
-17.0,79,11.0,17.0,859.71,10,14.0,False,False,False,False,False,True
-2.0,72,9.5,98.0,991.7,1,1.5,False,False,True,False,True,False
32.0,69,1.0,9.0,1017.18,8,7.0,False,False,False,False,False,True
34.0,63,13.0,57.0,1018.02,1,1.5,False,False,True,False,True,False
-9.0,65,12.5,55.0,986.77,1,1.5,False,False,True,False,False,True
33.0,88,8.5,88.0,1015.85,1,4.5,False,False,False,False,True,False
18.0,79,5.0,36.0,1010.23,4,6.0,False,True,False,False,False,True
66.0,88,30.5,106.0,1007.89,6,5.5,False,False,True,False,False,True
24.0,77,0.5,39.0,1086.63,9,4.5,True,False,False,False,False,True
17.0,81,17.5,66.0,996.53,0,4.5,True,False,False,False,True,False
-3.0,104,10.5,92.0,988.83,14,2.0,False,False,True,False,True,False
15.0,86,12.0,56.0,1004.64,2,2.0,False,False,False,False,True,False
-20.0,59,12.5,64.0,1143.28,13,2.5,True,False,False,True,False,False
32.0,47,7.0,8.0,1016.25,6,8.5,False,True,False,False,False,True
23.0,78,13.5,12.0,1006.08,2,5.0,False,False,False,False,False,True
24.0,52,4.0,37.0,1002.66,3,5.5,True,False,False,False,False,True
15.0,99,13.5,80.0,1002.93,14,9.0,True,False,False,False,True,False
22.0,61,13.5,16.0,1006.3,1,7.5,True,False,False,False,False,True
33.0,70,3.0,10.0,1003.22,2,5.5,False,False,False,False,True,False
15.0,106,7.0,80.0,1009.09,10,4.0,False,True,False,False,False,True
10.0,61,7.0,80.0,995.17,0,1.5,False,True,False,False,True,False
32.0,74,18.0,53.0,1008.11,0,1.5,False,True,False,False,True,False
-3.0,99,15.0,98.0,999.92,0,1.0,False,False,True,False,True,False
33.0,85,7.0,90.0,1018.08,1,2.5,True,False,False,False,True,False
22.0,71,9.5,55.0,1018.77,1,3.5,False,True,False,False,True,False
47.0,51,5.0,56.0,867.94,13,4.5,False,True,False,False,True,False
72.0,101,26.5,75.0,1019.21,14,1.5,False,True,False,False,False,True
11.0,85,7.0,56.0,1015.69,0,3.0,True,False,False,False,True,False
30.0,58,4.0,19.0,1014.68,9,9.0,False,True,False,False,False,False
32.0,60,7.5,14.0,1011.97,7,6.0,False,True,False,False,False,False
21.0,66,0.0,5.0,1012.22,10,8.5,True,False,False,False,False,False
24.0,87,10.5,80.0,993.22,2,3.5,False,False,True,False,True,False
21.0,52,8.0,44.0,1006.7,4,8.5,False,False,False,False,False,True
26.0,61,19.5,78.0,1001.66,3,4.5,False,False,True,False,False,True
25.0,99,15.5,50.0,1000.35,0,3.5,False,False,False,False,False,True
31.0,67,8.0,92.0,990.35,0,1.5,True,False,False,False,False,True
25.0,29,6.5,6.0,1015.17,9,5.5,True,False,False,False,False,False
35.0,86,21.0,91.0,1001.81,10,2.5,False,True,False,False,False,True
21.0,57,1.0,21.0,1014.06,3,7.5,False,True,False,False,False,True
-6.0,67,14.5,95.0,996.05,0,4.0,False,False,True,False,True,False
32.0,74,9.5,39.0,1003.85,2,6.0,False,False,False,False,False,True
28.0,75,2.0,49.0,1019.47,3,6.0,False,False,True,False,True,False
20.0,86,14.0,64.0,1000.52,1,2.0,False,False,False,False,True,False
28.0,100,5.0,70.0,1017.73,0,5.0,True,False,False,False,False,False
15.0,76,17.0,94.0,993.6,1,5.0,True,False,False,False,True,False
22.0,89,6.5,75.0,1018.98,2,3.5,False,True,False,False,True,False
31.0,75,19.5,81.0,994.82,1,1.5,True,False,False,False,False,True
23.0,43,6.5,3.0,1012.05,11,6.5,False,False,False,False,False,True
22.0,39,3.0,1.0,1012.51,9,9.0,False,True,False,False,False,False
-1.0,98,13.0,78.0,999.53,0,3.0,False,False,True,False,True,False
18.0,67,16.0,54.0,994.09,2,1.5,False,False,True,False,True,False
-9.0,85,10.5,101.0,986.58,9,1.0,False,False,True,False,False,True
36.0,85,15.0,88.0,1002.75,8,1.0,False,False,False,False,True,False
-2.0,92,10.5,54.0,999.42,1,4.5,False,False,True,False,True,False
18.0,78,12.0,22.0,1001.21,3,7.0,False,False,True,False,True,False
21.0,40,8.5,2.0,1027.11,5,9.5,True,False,False,False,False,False
14.0,71,10.0,45.0,1000.28,4,5.5,True,False,False,False,True,False
-10.0,72,9.5,89.0,829.83,0,8.0,True,False,False,False,True,False
81.0,76,6.5,80.0,1029.69,1,8.0,False,True,False,False,False,False
52.0,71,5.5,84.0,1024.3,0,14.0,False,False,False,False,False,False
19.0,82,2.0,106.0,1006.7,5,5.5,False,False,False,False,False,True
-6.0,78,13.0,68.0,986.97,1,2.5,False,False,True,False,True,False
30.0,99,11.5,78.0,1005.65,3,3.5,True,False,False,False,True,False
13.0,62,12.0,75.0,993.08,3,5.0,True,False,False,False,True,False
17.0,66,14.0,36.0,1008.45,4,6.5,True,False,False,False,True,False
10.0,100,27.5,89.0,1017.92,7,7.0,False,False,False,False,False,True
15.0,63,13.0,39.0,1007.17,3,7.5,False,False,False,False,False,True
20.0,83,19.5,105.0,1017.36,12,7.5,False,False,True,False,True,False
15.0,74,13.0,94.0,1011.96,3,1.5,False,False,True,False,False,True
11.0,65,0.5,17.0,1014.35,2,7.5,False,True,False,False,False,True
11.0,65,6.0,53.0,1003.38,1,4.5,False,True,False,False,False,True
20.0,85,33.0,86.0,997.36,0,2.5,False,True,False,False,False,True
-13.0,77,6.5,98.0,892.62,3,5.0,False,False,True,False,False,True
-6.0,24,9.0,47.0,1047.84,1,6.5,False,False,False,False,False,True
24.0,94,20.0,83.0,1006.33,4,0.5,False,False,True,False,True,False
37.0,58,5.0,13.0,1023.89,9,7.5,True,False,False,False,False,False
-8.0,66,17.5,91.0,986.31,0,1.0,False,False,True,False,True,False
-1.0,44,10.5,91.0,1090.45,1,20.0,False,True,False,False,True,False
30.0,60,11.0,15.0,1014.3,2,7.0,False,False,True,False,False,True
-9.0,59,0.5,10.0,800.83,4,15.5,False,False,False,True,False,False
31.0,70,6.0,40.0,1010.63,1,8.0,False,False,True,False,True,False
20.0,60,3.0,2.0,1013.37,6,8.0,False,False,False,False,False,True
-10.0,90,12.0,60.0,982.49,1,5.0,False,False,True,False,False,True
25.0,49,7.5,17.0,1027.64,10,8.5,False,False,True,False,False,True
28.0,88,9.0,66.0,1000.65,2,4.5,False,True,False,False,True,False
1.0,74,6.5,75.0,989.06,14,3.0,False,False,True,False,True,False
10.0,79,1.5,31.0,1004.05,4,8.0,False,False,False,False,True,False
-5.0,73,19.5,60.0,991.6,1,3.0,False,False,True,False,True,False
-7.0,91,5.0,63.0,995.44,1,2.5,False,False,True,False,True,False
4.0,70,1.0,61.0,992.37,1,2.0,False,False,True,False,True,False
26.0,26,8.5,14.0,1027.86,5,6.5,False,True,False,False,False,False
36.0,37,5.5,0.0,1024.56,7,9.5,False,False,False,False,False,False
27.0,54,4.5,34.0,1006.53,2,6.5,False,False,True,False,True,False
41.0,25,5.5,19.0,1021.71,7,7.0,False,False,True,False,False,False
3.0,89,17.0,80.0,980.91,1,4.5,False,False,True,False,False,True
33.0,44,1.5,11.0,1011.95,7,8.5,False,True,False,False,False,False
4.0,99,4.0,73.0,999.61,0,4.0,False,False,True,False,True,False
-1.0,62,18.5,58.0,998.65,0,2.0,False,False,True,False,True,False
25.0,72,13.0,36.0,1012.73,3,6.5,False,True,False,False,False,True
12.0,50,3.5,12.0,1015.19,1,6.5,True,False,False,False,False,True
26.0,60,1.0,15.0,1029.63,11,7.5,False,True,False,False,False,False
-10.0,83,7.0,98.0,997.59,1,4.5,False,False,True,False,True,False
33.0,68,2.5,13.0,1004.61,2,7.5,True,False,False,False,False,True
28.0,64,0.5,12.0,1005.24,1,8.5,True,False,False,False,False,True
20.0,69,7.0,82.0,1010.36,1,2.0,False,False,False,False,True,False
21.0,34,8.0,9.0,1028.63,11,6.0,False,True,False,False,False,True
29.0,42,0.0,14.0,1029.98,7,7.5,True,False,False,False,False,True
27.0,55,10.0,10.0,1011.66,6,9.0,False,False,True,False,False,False
34.0,69,9.5,12.0,1013.74,1,8.0,False,False,False,False,False,True
32.0,25,1.5,1.0,1010.97,6,9.5,False,True,False,False,False,False
13.0,51,7.0,47.0,1019.28,3,6.0,False,True,False,False,False,True
10.0,62,12.0,28.0,1015.42,4,8.0,False,True,False,False,True,False
30.0,34,8.5,2.0,1011.28,8,10.0,False,False,True,False,False,False
-10.0,74,0.0,33.0,1171.26,12,13.0,False,True,False,False,False,True
31.0,69,2.5,15.0,1012.9,4,5.5,False,False,True,False,True,False
71.0,103,3.0,87.0,1011.85,0,6.0,False,False,True,False,False,True
-5.0,100,24.0,83.0,982.04,0,2.5,False,False,True,False,True,False
0.0,82,17.5,92.0,986.86,0,5.0,False,False,True,False,True,False
36.0,48,1.0,18.0,1012.83,6,5.5,False,False,True,False,False,False
21.0,97,16.5,92.0,997.72,3,2.0,False,False,True,False,False,True
23.0,58,7.0,7.0,1026.41,9,7.5,False,True,False,False,False,False
-17.0,81,14.0,89.0,983.73,7,1.0,False,False,True,False,False,True
-9.0,88,13.0,51.0,993.69,1,1.0,False,False,True,False,True,False
31.0,51,9.5,44.0,1017.77,3,5.0,False,True,False,False,False,True
21.0,97,5.5,50.0,998.55,2,5.0,False,True,False,False,True,False
40.0,22,7.5,16.0,1011.5,10,8.5,False,True,False,False,False,True
10.0,73,13.5,44.0,1004.37,2,6.5,False,False,False,False,False,True
15.0,43,12.5,17.0,910.97,4,16.5,False,True,False,False,True,False
-10.0,88,16.0,83.0,987.66,0,1.5,False,False,True,False,True,False
4.0,93,6.0,104.0,995.85,3,3.5,False,False,True,False,False,True
36.0,24,4.0,3.0,1029.36,9,8.0,False,False,True,False,False,False
60.0,97,8.5,81.0,1029.22,14,4.5,True,False,False,False,False,False
38.0,85,9.5,86.0,1018.26,0,6.0,True,False,False,False,False,False
14.0,97,18.5,91.0,995.43,3,2.5,False,False,True,False,True,False
-3.0,60,8.0,94.0,981.56,1,3.0,False,False,True,False,True,False
15.0,51,13.0,34.0,1018.72,2,8.0,False,True,False,False,True,False
31.0,57,0.5,31.0,1014.71,1,5.5,False,False,False,False,True,False
20.0,29,2.5,9.0,1026.37,11,6.0,False,False,True,False,False,False
11.0,73,5.5,65.0,1015.14,2,1.0,False,False,True,False,True,False
21.0,94,8.5,74.0,998.83,0,5.0,False,False,True,False,False,True
10.0,92,5.5,80.0,1005.5,9,6.0,False,False,False,False,True,False
25.0,95,14.5,90.0,1014.83,0,1.0,False,False,True,False,True,False
24.0,22,7.0,10.0,1015.13,8,5.5,False,False,False,False,False,True
3.0,87,33.0,86.0,990.47,12,3.0,False,False,True,False,True,False
-10.0,35,10.5,48.0,1187.94,12,4.0,False,True,False,True,False,False
-9.0,81,10.5,91.0,991.28,0,2.0,False,False,True,False,True,False
25.0,53,0.5,37.0,1002.8,1,8.0,False,True,False,False,False,True
-4.0,70,2.5,88.0,986.44,0,3.5,False,False,True,False,False,True
26.0,82,14.5,96.0,999.91,8,0.5,False,False,True,False,True,False
44.0,56,6.0,11.0,1011.42,5,6.0,False,False,False,False,False,False
12.0,69,6.0,90.0,1005.47,2,1.5,False,False,False,False,True,False
4.0,78,9.0,79.0,983.75,0,5.0,False,False,True,False,True,False
-10.0,72,4.5,72.0,1193.57,11,13.0,False,True,False,False,True,False
-14.0,49,8.5,86.0,1178.91,13,16.0,False,False,True,False,False,True
22.0,98,16.5,59.0,1008.4,0,2.5,False,False,False,False,False,True
2.0,93,3.0,74.0,983.96,1,1.5,False,False,True,False,True,False
-10.0,73,0.5,74.0,992.52,0,4.0,False,False,True,False,True,False
32.0,47,8.0,0.0,1014.89,9,7.5,False,False,True,False,False,False
29.0,47,3.0,17.0,1022.38,9,5.0,False,False,True,False,False,True
0.0,78,12.0,98.0,993.79,1,3.0,False,False,True,False,True,False
29.0,43,8.0,16.0,1019.55,10,6.5,False,True,False,False,False,True
28.0,76,7.0,83.0,1016.07,3,2.0,False,False,False,False,False,True
44.0,65,6.5,3.0,1021.53,8,7.0,False,False,False,False,False,False
23.0,64,8.0,0.0,1015.84,5,9.0,False,True,False,False,False,True
0.0,87,27.5,89.0,998.02,5,1.0,False,False,True,False,False,True
-10.0,89,19.5,78.0,987.66,0,4.5,False,False,True,False,True,False
11.0,55,7.5,48.0,1004.88,4,7.5,False,False,True,False,True,False
33.0,99,12.0,105.0,1028.08,12,6.0,True,False,False,False,False,False
27.0,37,5.0,16.0,1016.06,10,9.0,False,False,False,False,False,False
17.0,91,28.5,81.0,1017.82,6,1.0,False,False,False,False,True,False
1.0,83,17.5,86.0,984.97,1,1.0,False,False,True,False,True,False
18.0,65,8.0,10.0,803.84,11,16.0,False,False,True,True,False,False
30.0,79,5.0,58.0,1001.2,2,2.0,False,True,False,False,True,False
29.0,65,8.5,51.0,1007.45,0,3.5,False,True,False,False,True,False
22.0,50,7.0,16.0,1018.85,6,7.0,False,False,False,False,False,False
21.0,78,13.5,33.0,1007.55,1,5.5,False,True,False,False,True,False
-16.0,86,12.5,109.0,998.47,12,1.0,False,False,True,False,True,False
22.0,75,25.0,81.0,991.61,3,3.0,False,False,True,False,True,False
23.0,52,1.0,36.0,1017.92,1,8.5,True,False,False,False,False,True
53.0,79,8.0,103.0,1012.21,0,9.0,False,False,True,False,False,False
16.0,51,12.5,18.0,1013.79,1,7.5,False,False,False,False,False,True
28.0,53,15.0,27.0,1006.42,3,5.5,False,False,False,False,True,False
25.0,63,10.5,37.0,1007.63,2,7.5,False,True,False,False,False,True
34.0,78,9.5,21.0,1006.1,1,8.0,False,False,True,False,False,True
18.0,94,15.5,77.0,992.26,2,2.0,False,False,False,False,True,False
29.0,80,5.0,90.0,993.65,1,4.0,False,False,True,False,True,False
12.0,75,19.5,66.0,1019.53,1,4.5,False,False,False,False,False,True
-7.0,66,9.5,71.0,987.71,0,4.0,False,False,True,False,True,False
-9.0,79,3.5,92.0,990.14,1,1.5,False,False,True,False,True,False
23.0,54,15.0,45.0,1006.64,1,5.5,True,False,False,False,True,False
20.0,79,3.5,17.0,1014.81,3,8.0,False,False,True,False,False,True
27.0,65,10.5,75.0,1007.79,1,3.0,True,False,False,False,True,False
44.0,47,6.5,3.0,1027.72,10,5.5,False,True,False,False,False,False
109.0,89,3.0,96.0,1012.84,13,7.5,True,False,False,False,False,False
22.0,76,0.0,47.0,1015.96,1,7.5,False,True,False,False,False,True
-4.0,63,14.5,83.0,982.33,1,2.0,False,False,True,False,False,True
34.0,95,15.5,90.0,1016.63,11,11.5,True,False,False,False,False,False
-9.0,88,17.0,79.0,981.05,1,1.5,False,False,True,False,True,False
-2.0,65,8.0,51.0,982.0,1,4.5,False,False,True,False,False,True
25.0,97,14.5,97.0,1022.72,5,9.5,False,False,True,False,False,False
-8.0,87,13.5,72.0,991.22,1,4.0,False,False,True,False,True,False
33.0,65,13.5,84.0,992.87,2,2.5,False,False,False,False,False,True
-4.0,92,14.5,57.0,984.31,1,4.0,False,False,True,False,True,False
82.0,86,3.0,71.0,1026.63,1,8.0,True,False,False,False,False,False
24.0,74,12.0,45.0,1013.18,3,6.0,True,False,False,False,True,False
18.0,94,2.5,109.0,1018.62,11,6.0,False,True,False,False,False,True
29.0,62,10.5,82.0,1007.8,2,4.0,False,True,False,False,True,False
2.0,82,9.5,92.0,997.52,1,2.5,False,False,True,False,True,False
37.0,39,2.5,6.0,1026.63,5,5.0,False,False,True,False,False,True
41.0,47,8.5,6.0,1017.64,8,5.5,True,False,False,False,False,False
23.0,79,7.5,61.0,994.92,1,4.5,False,False,False,False,False,True
-6.0,89,9.5,98.0,998.36,0,3.0,False,False,True,False,False,True
20.0,46,9.5,17.0,1023.15,7,7.0,True,False,False,False,False,True
18.0,93,19.5,86.0,1001.65,0,3.5,False,False,False,False,True,False
28.0,44,5.0,16.0,1020.06,7,6.0,False,False,True,False,False,False
34.0,89,19.5,69.0,996.03,0,3.5,False,True,False,False,False,True
-9.0,67,8.0,84.0,990.63,0,1.5,False,False,True,False,True,False
42.0,65,6.5,4.0,1020.63,6,9.0,True,False,False,False,False,True
3.0,107,3.0,72.0,993.7,12,2.5,False,False,True,False,True,False
17.0,55,2.5,21.0,1002.21,3,8.0,False,True,False,False,False,True
13.0,78,17.5,70.0,1006.59,2,3.5,True,False,False,False,True,False
23.0,31,8.5,88.0,1138.72,2,6.5,True,False,False,False,False,True
65.0,81,7.5,77.0,1010.83,11,7.5,False,False,True,False,False,False
19.0,73,12.0,43.0,1016.1,4,5.5,True,False,False,False,False,True
14.0,82,19.0,78.0,1006.01,0,3.0,False,False,False,False,True,False
12.0,30,14.0,68.0,1165.34,9,19.0,False,True,False,True,False,False
21.0,96,9.0,92.0,1001.52,8,5.5,True,False,False,False,False,True
43.0,43,7.5,14.0,1018.7,5,9.5,False,True,False,False,False,False
11.0,50,14.0,15.0,1003.19,4,5.5,False,True,False,False,True,False
-2.0,98,33.5,77.0,982.53,4,1.0,False,False,True,False,False,True
-9.0,96,2.0,56.0,998.94,1,2.5,False,False,True,False,True,False
30.0,62,5.5,16.0,1028.33,11,7.5,False,True,False,False,False,False
26.0,81,1.5,97.0,1003.38,4,12.5,True,False,False,False,True,False
22.0,51,8.0,49.0,1014.92,3,5.0,False,False,False,False,False,True
42.0,28,8.0,1.0,1019.49,9,6.5,True,False,False,False,False,True
32.0,94,16.0,83.0,1004.87,0,1.0,False,False,False,False,True,False
34.0,21,6.5,3.0,1014.34,7,5.5,False,False,False,False,False,True
29.0,80,6.5,97.0,1006.74,2,4.0,False,False,False,False,True,False
42.0,35,8.5,1.0,1016.62,11,7.5,False,False,False,False,False,False
31.0,94,15.0,67.0,1004.99,0,3.0,False,False,False,False,False,True
52.0,71,14.5,88.0,1007.13,11,7.0,False,False,False,False,False,True
4.0,72,6.0,85.0,981.3,0,3.0,False,False,True,False,True,False
42.0,24,3.0,12.0,1023.94,6,6.5,False,True,False,False,False,True
44.0,68,2.5,11.0,1025.66,5,8.5,False,False,False,False,False,False
-4.0,90,10.5,80.0,988.07,1,3.0,False,False,True,False,True,False
19.0,64,5.5,27.0,1003.31,2,8.0,False,False,False,False,False,True
2.0,98,13.5,93.0,987.75,1,4.5,False,False,True,False,False,True
30.0,53,5.5,12.0,1015.07,9,7.0,False,True,False,False,False,True
24.0,59,10.0,47.0,1003.17,1,6.0,False,False,True,False,True,False
